66;345
387;666
625;21
299;15
479;728
284;646
546;959
28;401
247;252
876;526
43;306
115;149
267;676
32;887
965;56
319;421
288;579
722;638
727;579
669;793
560;602
594;299
997;530
893;175
970;10
831;376
889;45
724;637
883;539
921;240
55;250
321;347
881;155
924;507
271;263
782;787
10;703
31;313
929;496
961;891
709;61
36;95
36;856
784;670
464;794
101;67
87;853
463;136
141;308
17;198
875;201
14;934
224;896
574;294
171;717
266;673
766;105
429;570
510;332
988;949
419;974
661;135
99;787
494;472
978;199
450;562
986;43
567;902
427;775
232;373
369;176
865;168
672;364
771;216
375;585
848;702
383;333
722;938
954;297
185;168
339;114
698;173
674;965
870;881
267;857
433;7
803;978
645;348
380;388
650;568
309;453
108;685
416;449
228;497
143;152
929;355
389;864
661;931
32;73
576;986
416;585
233;976
374;759
512;109
269;50
278;290
221;105
130;375
805;30
544;355
776;848
152;96
918;387
263;463
580;588
960;461
173;326
514;988
405;277
801;273
344;548
491;169
42;425
303;974
860;503
865;980
993;208
98;971
546;541
852;518
664;268
528;68
60;371
980;675
250;214
670;389
833;6
951;318
330;30
645;412
715;624
210;566
559;774
637;94
712;914
205;771
53;384
804;299
624;938
364;592
683;777
703;927
591;74
946;575
468;858
595;341
332;473
220;234
460;19
266;497
683;19
520;224
540;541
344;771
39;971
418;621
905;701
510;85
97;723
587;304
861;375
418;341
295;456
764;825
511;137
308;741
350;490
222;999
948;465
723;823
502;736
126;368
744;44
323;985
456;854
12;989
144;769
603;912
815;702
337;111
350;649
707;909
630;687
359;348
919;7
744;523
438;825
892;364
50;187
602;275
195;490
580;446
373;155
267;887
527;664
454;783
640;800
836;13
666;298
206;647
924;146
834;860
92;357
148;267
697;240
829;725
269;978
481;12
29;570
948;816
92;725
261;63
272;363
491;385
24;933
863;396
59;980
848;750
139;573
348;658
789;235
317;35
57;995
726;948
619;582
214;179
195;388
325;891
556;430
492;486
694;330
55;618
241;340
62;236
474;640
774;243
650;330
395;423
964;337
352;45
679;477
451;578
745;84
39;740
232;24
88;899
695;947
530;865
416;775
977;481
224;453
130;454
32;8
24;40
618;128
820;612
763;471
77;942
879;566
821;202
64;889
747;336
467;174
263;413
954;363
523;178
734;226
549;246
910;79
188;155
74;616
218;89
253;503
730;324
558;715
315;995
39;896
767;830
676;719
55;260
249;105
252;540
178;503
984;502
486;472
894;167
810;577
457;39
558;837
78;702
966;937
988;565
771;242
269;142
415;420
926;133
322;928
540;710
153;952
619;428
386;449
578;598
532;308
475;748
909;63
408;381
514;361
534;480
699;844
799;753
601;637
929;81
216;884
391;154
281;763
257;555
459;789
699;495
767;233
234;828
564;693
836;987
37;841
471;234
688;950
530;877
174;456
539;80
402;749
632;262
812;658
529;939
783;804
139;828
670;700
718;421
805;569
503;876
394;359
343;645
423;732
57;246
502;889
454;630
175;26
516;749
218;874
891;564
659;525
606;497
220;982
943;385
739;54
374;124
673;217
916;659
21;883
800;321
975;672
198;356
253;341
520;459
997;382
424;734
613;311
437;923
821;80
144;510
498;236
238;535
782;247
984;542
617;224
408;85
12;865
321;609
182;445
947;554
872;473
433;881
993;443
988;453
303;916
182;708
240;732
909;38
259;803
168;292
977;900
150;447
53;856
596;462
931;417
725;927
590;364
849;961
779;731
445;558
918;340
346;218
945;879
830;885
263;166
107;424
689;982
722;445
163;554
425;717
96;656
5;194
324;199
230;57
570;908
16;38
748;523
546;201
224;144
65;656
377;739
871;385
366;68
448;636
437;998
432;300
896;492
765;694
873;843
752;574
992;231
533;11
495;566
321;145
507;312
502;852
215;853
154;142
647;75
472;504
589;147
664;859
376;173
209;894
259;292
223;244
98;282
656;127
888;692
829;463
251;100
858;105
610;364
672;588
195;649
766;261
163;87
597;372
804;279
363;786
129;259
76;523
561;372
271;956
483;50
63;94
338;548
273;165
824;450
570;545
298;561
527;40
323;30
932;935
478;309
480;85
757;589
762;394
683;531
683;399
257;312
629;898
677;418
511;311
541;816
417;355
671;108
175;899
462;112
790;777
115;691
836;230
242;650
765;961
391;720
429;474
415;678
567;66
798;1
563;746
472;493
603;88
451;708
557;426
996;393
923;247
860;179
538;188
703;332
390;457
235;619
865;529
387;472
538;706
261;311
445;400
354;36
948;736
2;708
345;328
169;861
904;20
685;646
909;650
692;654
566;39
390;637
777;438
26;741
630;261
46;486
394;126
144;323
296;421
713;379
633;841
843;426
934;496
581;695
503;832
780;358
52;187
459;509
572;196
609;661
354;890
359;592
278;500
228;561
714;584
796;715
943;325
713;525
637;801
971;454
99;675
166;312
226;707
867;490
686;124
45;928
247;882
436;816
185;228
419;478
495;595
292;837
224;861
296;318
261;784
299;574
697;845
70;907
94;333
666;565
975;73
260;968
670;450
332;476
232;337
949;131
558;948
661;592
245;64
731;91
880;821
833;431
326;732
342;862
687;918
729;443
126;12
208;928
212;132
129;608
756;781
482;99
246;663
595;749
202;64
187;257
197;212
71;928
438;253
455;618
261;648
561;353
446;39
69;883
283;788
934;976
925;38
500;285
526;483
206;204
717;123
654;350
333;183
528;292
512;846
107;743
896;825
486;656
268;375
246;430
522;809
282;871
729;511
316;921
592;876
632;776
237;225
550;632
439;482
753;473
248;880
20;130
898;83
55;35
752;569
569;893
588;706
526;708
781;728
262;763
664;637
637;613
232;278
514;290
688;187
913;548
776;245
541;196
399;577
43;897
82;92
893;523
970;918
252;224
122;344
901;88
182;485
9;384
198;719
416;433
281;895
405;921
48;556
245;882
952;389
251;776
865;740
696;91
381;407
465;285
218;335
819;103
416;863
962;484
857;507
346;100
43;735
448;916
439;954
928;457
540;127
908;129
137;39
681;496
754;259
398;278
157;607
625;136
459;542
934;36
756;326
21;249
620;155
286;588
555;306
614;313
767;120
862;739
356;631
580;961
455;89
507;121
656;785
554;244
828;215
390;283
665;585
181;568
889;728
987;909
222;202
351;767
665;425
790;116
5;291
544;437
468;633
677;49
854;826
467;405
68;299
815;596
782;221
794;868
550;360
51;985
892;956
212;262
89;425
793;290
593;516
155;996
407;955
812;629
516;207
249;724
346;740
926;471
526;91
252;686
326;670
792;442
444;212
893;564
119;625
596;22
256;726
14;237
308;843
647;949
633;928
410;433
255;807
660;328
945;579
171;881
967;812
958;230
579;534
718;967
262;856
353;391
949;871
352;283
832;609
337;624
220;722
87;85
213;293
582;514
311;397
591;441
846;261
919;826
826;13
36;88
248;677
436;9
859;222
24;384
868;890
266;193
714;242
837;560
665;517
78;897
118;380
383;76
166;816
68;34
536;664
618;70
432;367
49;408
793;375
107;312
526;850
240;320
384;63
51;863
278;524
363;275
288;884
234;822
348;402
625;779
88;631
463;577
395;932
615;245
986;53
105;367
543;376
92;196
119;489
733;126
544;282
274;967
767;796
862;42
42;71
236;313
484;377
992;206
544;706
188;303
497;902
349;172
883;281
79;133
433;551
124;1
183;884
477;419
329;527
211;619
723;795
968;13
551;492
656;272
908;943
641;492
608;696
992;875
731;501
882;770
66;200
679;667
736;552
459;2
966;808
644;966
690;78
719;780
542;495
527;618
944;627
279;442
428;930
214;750
899;500
409;873
584;116
487;34
974;827
733;11
703;302
755;221
668;142
8;241
934;424
501;411
132;262
25;313
292;629
419;598
625;68
395;532
776;101
857;526
488;380
38;465
385;591
559;841
8;139
578;749
32;247
501;143
378;880
630;987
159;138
434;739
970;914
593;957
658;483
925;901
897;603
537;512
83;785
899;216
681;144
799;779
759;53
477;631
611;638
471;674
611;327
315;824
22;677
587;693
471;516
652;840
245;817
619;221
692;121
442;55
287;757
468;535
471;59
200;220
189;617
948;106
659;597
141;26
91;321
185;600
677;180
422;745
198;864
698;189
735;955
877;793
253;703
602;541
545;804
469;575
291;225
689;339
135;68
816;642
115;531
817;469
569;376
244;548
451;115
812;533
759;574
124;993
426;631
848;650
982;157
305;89
524;991
143;957
898;786
69;499
456;523
943;813
460;931
357;503
122;860
225;703
334;587
521;742
482;320
275;840
213;506
957;279
917;773
585;670
634;726
254;143
500;233
244;873
891;203
818;589
952;723
624;267
257;928
438;450
319;66
577;212
886;168
900;788
328;552
319;909
649;384
549;48
261;522
27;612
228;666
515;713
712;46
324;721
347;458
64;253
462;97
473;790
683;983
629;383
636;35
668;234
678;182
160;214
174;780
224;720
859;326
757;902
794;296
662;486
54;160
217;212
261;561
710;930
503;120
667;557
747;452
387;924
879;865
315;363
701;720
992;611
400;510
80;315
616;869
4;106
247;543
338;913
90;136
656;507
275;464
963;527
791;162
447;192
38;508
69;344
131;978
915;624
491;671
243;228
622;484
934;453
822;844
294;867
147;618
107;922
352;37
890;35
924;43
253;368
560;507
500;531
773;918
398;623
597;589
831;647
678;784
271;722
501;621
976;113
59;936
482;903
909;775
845;948
928;104
828;310
83;583
713;423
366;627
675;398
408;965
658;503
880;939
448;34
430;558
502;8
74;739
226;701
553;547
851;659
8;475
626;202
262;584
637;243
71;518
603;862
240;829
955;650
345;242
533;234
981;467
413;639
66;602
807;493
508;542
756;887
194;214
321;752
783;84
26;539
475;728
463;856
232;134
386;867
215;512
412;292
550;480
873;819
934;625
722;580
627;676
233;72
940;301
812;792
156;975
258;187
191;521
363;744
549;159
234;861
460;494
200;903
758;858
478;484
6;235
890;190
589;591
579;582
131;844
30;82
511;684
538;583
654;84
835;415
381;505
210;861
672;854
35;491
852;785
841;493
27;180
656;74
695;452
118;510
69;673
522;302
11;157
895;453
527;729
37;83
343;702
249;821
869;191
878;996
503;969
407;634
573;534
589;110
873;150
597;472
886;944
66;862
836;664
184;43
696;494
750;286
276;404
111;822
296;419
122;495
206;649
639;218
245;501
484;298
77;500
989;13
139;741
661;96
797;204
684;927
475;942
982;289
644;588
383;269
219;585
177;777
683;981
32;80
664;4
361;365
483;443
893;398
6;669
535;260
727;299
297;807
599;961
965;883
937;159
674;91
132;57
482;568
282;50
698;381
683;892
665;763
94;47
331;620
694;59
139;936
87;395
554;304
31;565
757;581
272;542
220;941
353;129
701;510
971;466
983;609
974;544
865;270
535;500
750;396
634;966
746;836
556;265
809;966
158;289
40;421
386;893
880;204
26;418
723;574
150;963
253;973
438;656
257;986
263;519
823;170
481;974
61;390
447;805
640;268
990;197
119;770
446;691
342;181
717;471
862;657
637;802
698;612
399;56
957;539
153;545
51;108
316;990
807;158
893;38
453;607
565;76
729;915
241;937
314;503
22;156
854;778
81;367
935;385
405;492
116;81
907;344
152;102
844;443
337;220
852;911
675;109
346;639
226;471
987;162
132;125
357;666
265;485
551;965
806;478
632;42
897;886
56;806
277;970
397;690
25;386
708;896
961;22
220;724
992;778
125;416
757;525
966;921
482;844
345;836
777;602
479;704
300;759
948;947
398;55
530;15
674;389
70;590
591;317
496;95
636;699
717;79
174;111
718;366
718;255
583;535
940;595
570;204
542;825
963;109
313;424
24;221
308;287
371;515
68;896
714;437
189;424
855;55
192;610
106;367
813;237
212;947
214;216
156;792
269;937
303;556
644;269
84;40
380;262
272;319
521;781
35;764
106;268
455;971
49;80
845;819
430;433
4;684
735;752
908;443
350;72
396;880
640;707
740;530
165;224
454;172
305;921
246;813
672;667
254;582
3;897
282;342
58;17
753;79
675;15
129;657
279;529
694;797
374;581
449;472
962;404
826;173
398;590
757;849
794;789
620;366
141;370
184;879
209;83
683;991
423;140
542;461
177;138
675;947
942;59
891;772
501;361
724;343
604;586
408;58
604;322
542;524
371;127
344;301
622;52
639;206
396;587
695;202
788;448
841;696
869;432
574;262
730;977
306;429
154;233
260;152
460;480
834;986
231;721
579;398
262;868
692;631
37;545
966;958
482;737
919;935
702;719
625;697
826;462
154;703
501;379
598;370
942;202
938;206
880;635
335;92
714;404
738;504
609;923
352;129
254;408
864;81
614;261
800;960
390;348
879;964
723;798
536;73
259;152
118;162
704;871
677;226
596;654
100;983
7;958
476;638
723;586
52;672
3;926
682;857
48;692
713;332
725;189
210;551
442;721
863;755
314;763
500;170
743;338
523;752
746;411
989;937
935;524
484;176
91;706
77;321
850;278
317;654
38;176
782;415
950;22
290;418
941;362
323;416
420;103
578;222
968;368
368;400
759;997
989;384
926;319
13;805
473;614
374;104
212;107
639;404
863;94
337;300
452;49
287;384
115;718
63;326
241;41
907;330
90;309
421;410
582;407
546;493
219;333
391;977
230;854
794;579
91;701
770;281
529;129
360;818
740;281
596;924
354;764
935;748
246;86
255;97
556;537
159;890
12;991
704;897
293;419
83;928
962;734
381;564
281;633
337;587
37;609
27;201
525;401
400;408
374;78
395;808
570;601
355;829
203;675
870;609
33;124
367;367
39;805
782;477
245;513
236;485
368;849
825;266
996;935
475;383
642;963
568;38
374;419
667;66
369;591
673;986
102;216
333;928
498;656
415;475
181;252
899;31
719;273
88;555
633;280
561;74
846;345
526;398
340;131
449;481
910;272
125;626
579;671
295;379
152;549
744;135
474;254
795;68
508;874
534;626
128;270
82;405
606;547
248;432
65;5
482;482
55;574
455;50
969;188
587;5
29;274
659;360
137;248
618;565
369;774
113;363
997;467
488;427
166;223
335;6
372;33
173;1
250;284
525;304
802;188
774;418
388;745
476;179
401;90
683;818
369;620
395;378
582;158
252;317
795;349
17;309
309;931
350;892
974;706
817;962
831;21
440;557
511;602
134;545
929;558
137;44
594;779
775;604
50;353
74;173
388;427
942;458
150;546
272;538
129;277
442;521
635;561
999;486
705;608
998;736
206;559
945;586
957;549
876;701
990;188
279;819
667;284
194;892
790;841
216;845
638;951
531;2
418;406
88;790
503;253
260;158
343;322
503;916
600;749
745;653
24;124
616;609
174;71
868;780
955;710
291;446
454;15
245;952
11;881
167;783
861;151
133;535
674;601
827;27
85;926
451;969
788;948
260;615
279;465
898;211
792;570
825;895
952;473
967;645
265;633
125;303
962;242
56;722
159;477
561;836
598;749
91;287
351;172
609;638
777;668
234;800
273;165
975;876
135;62
306;475
60;836
272;711
214;190
97;99
985;555
573;389
155;17
586;762
605;430
688;804
689;8
53;490
597;959
323;393
227;835
95;567
301;589
746;298
448;982
744;168
162;565
357;654
993;645
284;881
466;85
747;164
659;334
557;345
186;547
871;579
79;380
993;367
318;117
908;873
521;736
514;956
325;162
429;524
977;283
154;854
276;620
61;491
956;225
776;956
288;846
54;290
566;203
484;846
63;565
548;976
915;490
544;20
933;924
934;21
996;498
394;215
401;51
528;86
875;981
960;440
575;299
524;108
393;336
678;902
316;809
674;869
140;7
602;634
474;158
441;86
561;789
25;223
33;709
73;974
338;31
389;437
946;871
365;537
282;538
308;357
481;449
924;141
925;177
677;404
457;292
341;588
12;574
692;462
788;459
445;706
87;525
963;912
524;857
280;412
984;693
931;359
587;805
162;302
429;615
983;458
417;283
253;324
312;201
268;842
509;485
419;756
890;541
412;557
856;873
799;287
279;807
933;179
89;729
472;591
234;258
362;649
515;410
420;809
449;736
449;1
662;299
194;725
547;479
686;388
716;62
480;444
563;216
922;613
465;592
368;771
946;173
876;155
336;877
710;90
837;380
155;94
537;937
394;539
873;68
564;945
901;890
504;690
266;574
333;985
420;96
186;330
598;947
819;279
889;415
218;535
117;50
133;406
852;761
71;446
916;158
849;295
234;151
874;756
236;666
223;143
482;261
488;81
448;97
103;251
214;878
60;237
548;192
355;150
550;855
96;24
943;725
368;226
762;163
24;500
750;401
676;255
606;38
661;960
977;460
70;23
965;248
779;615
21;777
616;57
995;233
969;370
52;273
173;58
560;765
606;300
910;411
1;222
970;500
717;431
94;600
683;73
33;826
745;615
249;301
939;788
980;628
17;312
759;428
143;28
923;928
304;265
442;654
332;264
980;45
493;680
729;407
533;604
124;446
950;503
970;983
370;128
123;903
986;798
812;542
379;904
177;343
21;626
494;612
629;928
464;596
250;23
441;696
436;347
975;461
13;476
349;571
977;984
661;645
453;705
179;491
808;976
67;826
289;340
46;895
873;687
675;804
876;95
812;605
32;952
748;350
576;850
573;333
661;396
66;763
17;832
55;78
784;461
567;722
64;87
895;435
676;140
494;841
883;858
48;600
583;401
826;319
707;272
456;65
541;119
26;494
500;106
458;827
884;897
876;697
925;474
471;291
69;604
25;207
407;203
981;468
383;594
821;697
901;508
836;488
763;238
658;599
355;175
636;792
711;953
815;944
880;833
23;44
712;730
595;523
411;140
470;725
744;960
767;142
474;454
977;248
499;364
905;764
455;215
457;950
893;219
34;179
758;221
27;403
490;889
960;141
281;807
197;210
209;653
925;230
970;927
368;915
944;431
733;802
698;925
616;203
82;809
802;46
416;18
982;801
510;379
99;132
429;868
68;886
141;352
780;666
160;474
721;185
122;498
534;646
810;932
433;575
354;766
222;111
733;929
817;796
705;820
16;95
93;710
616;45
130;459
44;83
432;961
177;277
277;350
923;360
540;187
651;621
813;256
412;267
16;390
683;672
38;760
340;754
533;46
399;297
391;303
849;433
607;384
896;338
80;496
744;927
862;563
642;17
787;966
923;332
794;354
954;835
487;873
923;958
437;911
596;384
964;336
758;198
528;259
670;38
230;973
263;62
576;661
800;562
827;118
328;247
624;703
632;220
465;553
48;882
717;273
19;570
916;139
156;981
264;234
509;172
644;738
969;598
507;406
145;387
912;647
23;681
88;844
743;884
405;524
616;622
110;15
297;446
136;413
54;313
106;474
255;661
272;276
581;298
903;848
719;140
645;223
831;226
389;908
339;11
964;232
558;3
178;951
288;123
138;387
485;249
973;76
767;751
485;597
42;646
639;963
796;1
252;234
1;797
759;353
293;307
228;250
627;573
108;420
74;441
862;14
312;568
11;58
339;12
77;436
714;256
615;52
269;69
585;596
605;240
453;558
309;806
305;874
203;405
909;883
762;566
475;573
18;775
583;363
281;340
271;452
393;262
954;937
256;572
324;553
541;520
353;830
711;867
328;327
688;699
623;329
285;586
165;467
715;501
685;62
931;354
313;629
493;126
807;771
504;462
769;67
732;530
764;602
851;372
656;956
714;180
309;670
200;515
547;424
738;300
736;545
655;601
274;477
657;34
347;828
982;616
849;231
127;688
216;429
505;729
475;433
533;94
254;944
689;894
463;898
846;253
777;935
638;551
52;632
752;97
375;710
285;834
716;260
696;735
664;993
672;271
390;554
426;15
171;714
559;185
377;68
826;163
80;76
697;600
765;252
69;151
513;939
631;845
349;95
840;940
491;101
383;457
438;843
894;841
994;67
243;179
778;835
689;760
134;533
470;868
762;821
323;557
613;169
267;500
748;601
979;96
102;83
683;468
77;746
869;998
289;15
798;388
982;429
69;501
457;204
419;800
13;750
857;602
149;371
62;974
143;171
964;118
925;995
52;414
589;36
306;234
839;896
506;254
330;203
825;963
995;306
832;168
515;174
39;496
219;848
709;772
784;518
865;648
220;222
788;128
685;807
181;621
260;775
75;140
385;834
446;455
516;583
824;266
688;750
58;376
348;425
531;519
151;885
382;256
464;68
220;965
698;684
698;959
585;638
235;734
538;728
39;403
411;104
133;715
780;665
731;303
486;851
870;166
944;238
835;432
165;564
98;612
187;15
289;172
678;797
146;453
206;812
341;163
900;663
323;461
861;29
701;263
407;403
897;990
694;267
575;795
852;466
396;675
535;69
6;507
227;691
189;434
225;139
912;615
25;380
780;374
628;673
235;966
311;80
208;195
751;187
374;289
882;657
318;87
352;444
328;939
341;682
170;742
863;687
537;764
655;697
522;650
803;560
823;451
819;406
619;504
493;339
229;776
35;144
487;107
470;464
360;765
759;458
123;767
809;160
826;940
82;985
583;209
331;972
382;77
986;633
377;772
122;790
563;654
717;656
557;516
151;374
32;412
642;230
105;222
978;387
18;598
226;137
829;496
383;123
653;730
683;736
552;974
67;530
24;637
757;251
1;424
275;746
895;25
778;339
797;147
511;520
767;518
229;571
